upazila_id,village_id,farmer_id,waterlevel,waterunit,plantdate,measuredate,districtname,measure1,measure2,visit,DistrictName,Upazila,treatment,anymarginal,afterharvest,plantdate1,dat,dryfield
1,178,1629,0,1,2017-02-13,2017-03-31,Rajshahi,2017-03-31,2017-04-17,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,46,1
1,178,1630,0,1,2017-02-10,2017-03-31,Rajshahi,2017-03-31,2017-04-17,1,Rajshahi,BAGMARA,0,1,0,2017-02-10,49,1
1,178,1630,3.5,1,2017-02-10,2017-04-17,Rajshahi,2017-03-31,2017-04-17,2,Rajshahi,BAGMARA,0,1,0,2017-02-10,66,0
1,179,1631,0,1,2017-02-13,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,36,1
1,179,1631,,,2017-02-13,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-13,96,0
1,179,1632,,,2017-01-31,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-01-31,109,0
1,179,1632,0,1,2017-01-31,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-01-31,49,1
1,179,1633,0,1,2017-02-02,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-02,47,1
1,179,1633,,,2017-02-02,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-02,107,0
1,179,1634,,,2017-02-04,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-04,105,0
1,179,1634,3,1,2017-02-04,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-04,45,0
1,179,1635,,,2017-02-03,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-03,106,0
1,179,1635,4,1,2017-02-03,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-03,46,0
1,179,1636,,,2017-02-02,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-02,107,0
1,179,1636,4,1,2017-02-02,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-02,47,0
1,179,1637,,,2017-01-30,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-01-30,110,0
1,179,1637,3.5,1,2017-01-30,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-01-30,50,0
1,179,1638,,,2017-02-04,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-04,105,0
1,179,1638,5,1,2017-02-04,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-04,45,0
1,179,1639,,,2017-02-01,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-02-01,108,0
1,179,1639,7,1,2017-02-01,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-01,48,0
1,179,1640,,,2017-01-30,2017-05-20,Rajshahi,2017-03-21,2017-05-20,2,Rajshahi,BAGMARA,0,1,1,2017-01-30,110,0
1,179,1640,5,1,2017-01-30,2017-03-21,Rajshahi,2017-03-21,2017-05-20,1,Rajshahi,BAGMARA,0,1,0,2017-01-30,50,0
1,180,1641,,,2017-02-20,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-02-20,88,0
1,180,1641,0,1,2017-02-20,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-20,35,1
1,180,1642,,,2017-02-16,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-02-16,92,0
1,180,1642,0,1,2017-02-16,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-16,39,1
1,180,1643,0,1,2017-02-23,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-23,32,1
1,180,1643,,,2017-02-23,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-02-23,85,0
1,180,1644,0,1,2017-02-27,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,0,2017-02-27,81,1
1,180,1644,0,1,2017-02-27,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-27,28,1
1,180,1645,0,1,2017-03-04,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-03-04,23,1
1,180,1645,,,2017-03-04,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-03-04,76,0
1,180,1646,,,2017-02-24,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-02-24,84,0
1,180,1646,0,1,2017-02-24,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-24,31,1
1,180,1647,0,1,2017-02-19,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-19,36,1
1,180,1647,,,2017-02-19,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-02-19,89,0
1,180,1648,0,1,2017-03-03,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-03-03,24,1
1,180,1648,0,1,2017-03-03,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,0,2017-03-03,77,1
1,180,1649,0,1,2017-02-26,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,0,2017-02-26,82,1
1,180,1649,0,1,2017-02-26,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-26,29,1
1,180,1650,,,2017-02-25,2017-05-19,Rajshahi,2017-03-27,2017-05-19,2,Rajshahi,BAGMARA,0,1,1,2017-02-25,83,0
1,180,1650,0,1,2017-02-25,2017-03-27,Rajshahi,2017-03-27,2017-05-19,1,Rajshahi,BAGMARA,0,1,0,2017-02-25,30,1
1,181,1651,1,1,2017-02-02,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-02,40,0
1,181,1652,3,1,2017-02-03,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-03,39,0
1,181,1653,3.5,1,2017-02-05,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-05,37,0
1,181,1654,4,1,2017-01-30,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-01-30,43,0
1,181,1655,1,1,2017-02-07,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-07,35,0
1,181,1656,4,1,2017-02-05,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-05,37,0
1,181,1657,1,1,2017-01-28,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-01-28,45,0
1,181,1658,4,1,2017-02-01,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-01,41,0
1,181,1659,5,1,2017-02-01,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-01,41,0
1,181,1660,5,1,2017-02-04,2017-03-14,Rajshahi,2017-03-14,2017-05-22,1,Rajshahi,BAGMARA,1,1,0,2017-02-04,38,0
1,182,1661,,,2017-02-15,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-15,93,0
1,182,1661,3,1,2017-02-15,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-15,58,0
1,182,1662,,,2017-02-13,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-13,95,0
1,182,1662,3.5,1,2017-02-13,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-13,60,0
1,182,1663,0,1,2017-02-12,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-12,61,1
1,182,1663,,,2017-02-12,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-12,96,0
1,182,1664,2.5,1,2017-02-10,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-10,63,0
1,182,1664,,,2017-02-10,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-10,98,0
1,182,1665,0,1,2017-02-13,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,0,2017-02-13,95,1
1,182,1665,2,1,2017-02-13,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-13,60,0
1,182,1666,5,1,2017-02-09,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-09,64,0
1,182,1666,,,2017-02-09,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-09,99,0
1,182,1667,0,1,2017-02-12,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,0,2017-02-12,96,1
1,182,1667,3,1,2017-02-12,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-12,61,0
1,182,1668,2,1,2017-02-15,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-15,58,0
1,182,1668,0,1,2017-02-15,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,0,2017-02-15,93,1
1,182,1669,0,1,2017-02-11,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-11,62,1
1,182,1669,,,2017-02-11,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-11,97,0
1,182,1670,0,1,2017-02-14,2017-04-14,Rajshahi,2017-04-14,2017-05-15,1,Rajshahi,BAGMARA,1,1,0,2017-02-14,59,1
1,182,1670,,,2017-02-14,2017-05-19,Rajshahi,2017-04-14,2017-05-15,2,Rajshahi,BAGMARA,1,1,1,2017-02-14,94,0
1,183,1671,0,1,2017-01-26,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-01-26,84,1
1,183,1671,5,1,2017-01-26,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-01-26,88,0
1,183,1672,1,1,2017-02-07,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-02-07,76,0
1,183,1672,4,1,2017-02-07,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-02-07,72,0
1,183,1673,3,1,2017-01-26,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-01-26,88,0
1,183,1673,0,1,2017-01-26,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-01-26,84,1
1,183,1674,6,1,2017-02-02,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-02-02,81,0
1,183,1674,0,1,2017-02-02,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-02-02,77,1
1,183,1675,4,1,2017-01-27,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-01-27,87,0
1,183,1675,0,1,2017-01-27,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-01-27,83,1
1,183,1676,0,1,2017-02-06,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-02-06,73,1
1,183,1676,8,1,2017-02-06,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-02-06,77,0
1,183,1677,5,1,2017-02-12,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-02-12,71,0
1,183,1677,0,1,2017-02-12,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-02-12,67,1
1,183,1678,0,1,2017-02-08,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-02-08,71,1
1,183,1678,0,1,2017-02-08,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-02-08,75,1
1,183,1679,0,1,2017-02-05,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-02-05,74,1
1,183,1679,4,1,2017-02-05,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-02-05,78,0
1,183,1680,0,1,,2017-04-24,Rajshahi,2017-04-20,2017-04-24,2,Rajshahi,BAGMARA,1,1,0,2017-01-29,85,1
1,183,1680,0,1,2017-01-29,2017-04-20,Rajshahi,2017-04-20,2017-04-24,1,Rajshahi,BAGMARA,1,1,0,2017-01-29,81,1
1,184,1681,3,1,2017-02-09,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-09,62,0
1,184,1681,,,2017-02-09,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-09,98,0
1,184,1682,3,1,2017-02-13,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,58,0
1,184,1682,,,2017-02-13,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-13,94,0
1,184,1683,,,2017-02-10,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-10,97,0
1,184,1683,4,1,2017-02-10,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-10,61,0
1,184,1684,,,2017-02-14,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-14,93,0
1,184,1684,2,1,2017-02-14,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-14,57,0
1,184,1685,,,2017-02-13,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-13,94,0
1,184,1685,0,1,2017-02-13,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,58,1
1,184,1686,4,1,2017-02-09,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-09,62,0
1,184,1686,,,2017-02-09,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-09,98,0
1,184,1687,,,2017-02-10,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-10,97,0
1,184,1687,3,1,2017-02-10,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-10,61,0
1,184,1688,0,1,2017-02-11,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-11,60,1
1,184,1688,,,2017-02-11,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-11,96,0
1,184,1689,,,2017-02-13,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-13,94,0
1,184,1689,2,1,2017-02-13,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,58,0
1,184,1690,0,1,2017-02-08,2017-04-12,Rajshahi,2017-04-12,2017-05-14,1,Rajshahi,BAGMARA,0,1,0,2017-02-08,63,1
1,184,1690,,,2017-02-08,2017-05-18,Rajshahi,2017-04-12,2017-05-14,2,Rajshahi,BAGMARA,0,1,1,2017-02-08,99,0
1,185,1691,,,2017-02-12,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-12,98,0
1,185,1691,0,1,2017-02-12,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-12,39,1
1,185,1692,0,1,2017-02-15,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-15,36,1
1,185,1692,,,2017-02-15,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-15,95,0
1,185,1693,0,1,2017-02-15,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-15,36,1
1,185,1693,,,2017-02-15,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-15,95,0
1,185,1694,0,1,2017-02-13,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-13,38,1
1,185,1694,,,2017-02-13,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-13,97,0
1,185,1695,,,2017-02-11,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-11,99,0
1,185,1695,1,1,2017-02-11,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-11,40,0
1,185,1696,,,2017-02-14,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-14,96,0
1,185,1696,2,1,2017-02-14,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-14,37,0
1,185,1697,,,2017-02-14,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-14,96,0
1,185,1697,0,1,2017-02-14,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-14,37,1
1,185,1698,,,2017-02-15,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-15,95,0
1,185,1698,0,1,2017-02-15,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-15,36,1
1,185,1699,0,1,2017-02-10,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-10,41,1
1,185,1699,,,2017-02-10,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-10,100,0
1,185,1700,,,2017-02-10,2017-05-21,Rajshahi,2017-03-23,2017-05-16,2,Rajshahi,BAGMARA,1,1,1,2017-02-10,100,0
1,185,1700,0,1,2017-02-10,2017-03-23,Rajshahi,2017-03-23,2017-05-16,1,Rajshahi,BAGMARA,1,1,0,2017-02-10,41,1
1,186,1701,3,1,2017-02-04,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-04,63,0
1,186,1701,,,2017-02-04,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-04,113,0
1,186,1702,2,1,2017-02-14,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-14,53,0
1,186,1702,,,2017-02-14,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-14,103,0
1,186,1703,0,1,2017-02-07,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-07,60,1
1,186,1703,,,2017-02-07,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-07,110,0
1,186,1704,,,2017-02-13,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-13,104,0
1,186,1704,6,1,2017-02-13,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-13,54,0
1,186,1705,,,2017-02-15,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-15,102,0
1,186,1705,2,1,2017-02-15,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-15,52,0
1,186,1706,,,2017-02-10,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-18,99,0
1,186,1706,0,1,2017-02-18,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-18,49,1
1,186,1707,4,1,2017-02-13,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-13,54,0
1,186,1707,,,2017-02-13,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-13,104,0
1,186,1708,3,1,2017-02-14,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-14,53,0
1,186,1708,,,2017-02-14,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-14,103,0
1,186,1709,,,2017-02-13,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-13,104,0
1,186,1709,3,1,2017-02-13,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-13,54,0
1,186,1710,2,1,2017-02-16,2017-04-08,Rajshahi,2017-04-08,2017-06-04,1,Rajshahi,BAGMARA,1,1,0,2017-02-16,51,0
1,186,1710,,,2017-02-16,2017-05-28,Rajshahi,2017-04-08,2017-06-04,2,Rajshahi,BAGMARA,1,1,1,2017-02-16,101,0
1,187,1711,4.5,1,2017-02-11,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-11,75,0
1,187,1711,1,1,2017-02-11,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-11,33,0
1,187,1712,5,1,2017-02-08,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-08,36,0
1,187,1712,5,1,2017-02-08,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-08,78,0
1,187,1713,2,1,2017-02-09,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-09,35,0
1,187,1713,4,1,2017-02-09,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-09,77,0
1,187,1714,4.5,1,2017-02-07,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-07,37,0
1,187,1714,5,1,2017-02-07,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-07,79,0
1,187,1715,4,1,2017-02-06,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-06,80,0
1,187,1715,1,1,2017-02-06,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-06,38,0
1,187,1716,3.5,1,2017-02-11,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-11,75,0
1,187,1716,2,1,2017-02-11,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-11,33,0
1,187,1717,4.5,1,2017-02-13,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-13,73,0
1,187,1717,3,1,2017-02-13,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,31,0
1,187,1718,3.5,1,2017-02-05,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-05,81,0
1,187,1718,3.5,1,2017-02-05,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-05,39,0
1,187,1719,3,1,2017-02-04,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-04,82,0
1,187,1719,7,1,2017-02-04,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-04,40,0
1,187,1720,4,1,2017-02-08,2017-03-16,Rajshahi,2017-03-16,2017-04-27,1,Rajshahi,BAGMARA,0,1,0,2017-02-08,36,0
1,187,1720,5,1,2017-02-08,2017-04-27,Rajshahi,2017-03-16,2017-04-27,2,Rajshahi,BAGMARA,0,1,0,2017-02-08,78,0
1,188,1721,0,1,2017-02-24,2017-05-17,Rajshahi,2017-03-12,2017-05-13,2,Rajshahi,BAGMARA,1,1,0,2017-02-24,82,1
1,188,1721,3,1,2017-02-24,2017-03-12,Rajshahi,2017-03-12,2017-05-13,1,Rajshahi,BAGMARA,1,1,0,2017-02-24,16,0
1,188,1722,,,2017-02-23,2017-05-17,Rajshahi,2017-03-12,2017-05-13,2,Rajshahi,BAGMARA,1,1,1,2017-02-23,83,0
1,188,1722,2,1,2017-02-23,2017-03-12,Rajshahi,2017-03-12,2017-05-13,1,Rajshahi,BAGMARA,1,1,0,2017-02-23,17,0
