farmer_id,age,edu,hhsize,livestock,landhold,assetheld_1,assetheld_5,assetheld_9,knowawd,renter,area1_acre,anymarginal,ncrop1,rice_rice_sys,boro_rvirrig_1,boro_revperacre_1,boro_tcost_1,boro_watercostpacre_1,aman_peracre_1
2439,60,5,4,0,1,1,0,0,0,0,0.333333333333333,1,3,0,12,54720,21540,2160,38880
2440,18,10,3,0,3.33333333333333,1,0,0,0,0,0.166666666666667,1,3,0,13,60000,24060,4680,36720
2441,38,5,5,2,0.5,0,0,0,0,0,0.166666666666667,1,3,0,10,60000,25080,3600,45600
2442,35,0,6,2,1.33333333333333,1,0,0,0,0,0.166666666666667,1,3,0,9,57600,23520,3240,38880
2443,60,0,6,5,2,0,0,0,0,0,0.25,1,3,0,8,55200,23600,1920,43200
2444,35,5,3,0,4.83333333333333,1,0,0,0,0,0.166666666666667,1,3,0,8,66000,24960,2880,47520
2445,35,0,5,3,5,1,0,0,0,0,0.333333333333333,1,3,0,8,63000,22890,1440,45600
2446,55,0,3,6,2.66666666666667,1,0,0,0,0,0.25,1,3,0,9,57600,23840,2160,43200
2447,25,7,3,0,1.66666666666667,1,0,0,0,1,0.116666664679845,1,3,0,8,65828.5708007812,24257.1432702395,4114.28578435158,43200
2448,26,5,3,1,1,0,0,0,0,0,0.116666664679845,1,3,0,9,65828.5708007812,24771.4289932835,4628.57150739553,52114.2852172851
2449,35,0,4,4,2.66666666666667,1,0,0,0,0,0.166666666666667,1,3,0,9,69120,24720,3240,47520
2450,25,5,4,0,0.833333333333333,0,0,0,1,0,0.166666666666667,1,3,0,10,86400,34920,3600,60480
2451,18,12,4,3,2,1,0,0,0,0,0.333333333333333,1,3,0,11,60000,21322.5,1897.5,38880
2452,36,5,5,7,1.33333333333333,1,0,0,0,0,0.166666666666667,1,3,0,12,51840,22980,4140,34560
2453,24,5,4,2,0.5,0,0,0,0,0,0.166666666666667,1,3,0,12,60000,23010,4140,38880
2454,67,12,9,7,5,1,0,0,0,0,0.166666666666667,1,3,0,9,60000,23145,3105,38880
2455,35,0,5,1,0.349999984105427,0,0,0,0,0,0.200000007947286,1,3,0,11,52799.9985351562,20412.4991888802,3162.49987433354,37999.9976806641
2456,33,15,2,0,1.16666666666667,1,0,0,1,0,0.0666666676600773,1,3,0,10,57600,32924.9995093793,8624.9998714775,43200
2457,60,5,8,0,8.33333333333333,1,0,0,0,0,0.200000007947286,1,3,0,11,52799.9985351562,19862.4992107352,3162.49987433354,37999.9976806641
2458,60,5,7,3,3.33333333333333,1,0,0,1,0,0.166666666666667,1,3,0,11,60000,23235,3795,38880
2459,60,5,3,1,3.33333333333333,1,0,0,0,0,0.25,1,3,0,11,61439.9985351562,20770,2530,40320.0010986328
2460,23,10,4,0,5,1,0,0,0,0,0.166666666666667,1,3,0,10,66000,23490,3450,38880
2461,50,2,4,4,2.39999993642171,0,0,1,0,0,0.299999992052714,0,2,1,15,22400.0002441406,20666.6672141464,5000.00013245477,14666.6674804688
2462,40,12,10,6,3.71000003814697,1,1,0,1,0,0.0699999978144963,0,2,1,12,27428.572265625,20000.0006244296,5000.00015610741,17142.8576660156
2463,35,15,4,0,2.79999987284342,0,0,0,0,0,0.100000003973643,0,2,1,15,33599.9992675781,20499.9991854032,7999.99968210857,15999.9993896484
2464,35,8,5,2,2.79999987284342,1,0,0,0,0,0.220000008742015,0,2,1,14,28363.6362304688,18409.0901775794,4545.45436483442,19999.9987792969
2465,35,5,10,2,3.92000007629393,0,0,0,0,0,0.209999998410543,0,2,1,15,27428.572265625,23809.5239897344,5714.28575753625,19047.6196289063
2466,30,12,6,5,1.19999996821086,0,0,0,0,0,0.139999995628993,0,2,1,14,20571.4291992188,10000.0003122148,4285.71441952064,14285.7147216797
2467,42,2,8,1,0.900000015894573,0,0,0,0,0,0.0699999978144963,0,2,1,12,27428.572265625,12857.1432585619,5714.28589269418,17142.8576660156
2468,44,15,8,2,4.7599999109904,1,0,0,0,0,0.450000007947287,0,2,1,16,26577.7763671875,22444.4440480613,3999.99992935745,16888.8885498047
2469,58,2,4,3,1.44999996821086,1,0,0,0,0,0.120000004768372,0,2,1,14,35999.9978027344,16249.999354283,3333.33320087857,19999.9987792969
2470,62,8,7,1,0.75,1,0,0,0,0,0.25,0,2,1,15,26880.0007324219,9200,4000,15999.9993896484
2471,20,12,5,5,5.25,1,0,1,0,0,0.25,0,2,1,17,31199.9990844726,22800,8000,19199.9992675781
2472,62,5,6,6,2,1,0,0,0,0,0.270000000794729,0,2,1,18,33333.3325195313,20555.5554950515,7407.40738560415,22222.2216796875
2473,58,8,4,3,5.68000030517577,1,1,1,0,0,0.299999992052714,0,2,1,20,33066.66796875,23416.6672869965,7000.00018543668,22400.0002441406
2474,55,5,3,5,2,0,0,1,0,0,0.25,0,2,1,18,33600.0009155274,22400,8000,24000.0007324219
2475,39,10,9,5,10,1,0,1,0,0,0.25,0,2,1,17,36000,21400,8000,23040
2476,26,8,4,5,0.75,0,0,1,0,0,0.229999999205271,0,2,1,22,36173.912109375,14086.9565704144,6695.65219704881,21913.0444335938
2477,30,12,7,4,1.19999996821086,1,0,0,0,0,0.360000014305113,0,2,1,12,29999.9981689453,20833.3325054912,8333.33300219646,20666.6652832031
2478,45,2,5,3,3,0,0,0,0,0,0.120000004768372,0,2,1,10,27499.9987792969,20833.3325054911,6666.66640175714,17999.9989013672
2479,30,4,5,8,2,0,0,0,0,0,0.279999991257985,0,2,1,15,32142.8594970703,20714.2863610164,7142.85736586773,19714.2868652344
2480,28,10,4,0,0.650000015894573,0,0,0,0,0,0.25,0,2,1,19,33600.0009155274,29600,12000,20160
2481,60,2,3,6,1.19999996821086,0,0,1,0,0,0.180000007152557,0,2,1,15,33333.3325195313,11666.666203075,6666.66640175715,15555.5548095703
2482,23,10,3,2,0.900000015894573,0,0,0,0,0,0.149999996026357,0,2,1,14,37333.3344726563,10266.6669386405,5333.33347461842,18666.6668701172
2483,32,5,4,1,0.75,0,0,0,0,0,0.149999996026357,0,2,1,15,42000.0018310547,11666.6669757278,5333.33347461842,18666.6668701172
2484,40,5,4,2,0.900000015894573,0,0,0,0,0,0.149999996026357,0,2,1,15,32000.0015258789,14333.333713037,5000.00013245477,16000.0012207031
2485,35,1,4,0,0.900000015894573,0,0,0,0,0,0.149999996026357,0,2,1,15,36000,26666.6673730921,5333.33347461842,14666.6674804688
2486,36,1,5,6,0.599999984105427,0,0,0,0,0,0.120000004768372,0,2,1,14,48166.6642456055,12499.9995032946,5833.3331015375,18333.3325195313
2487,30,8,5,2,0.599999984105427,0,0,0,0,0,0.149999996026357,0,2,1,13,20000.0006103516,12666.6670022188,4000.00010596382,10666.667175293
2488,25,5,3,2,0.599999984105427,0,0,1,0,0,0.149999996026357,0,2,1,15,32000.0015258789,14000.0003708734,5333.33347461842,16000.0012207031
2489,35,5,5,1,0.66000000635783,0,0,0,0,0,0.149999996026357,0,2,1,15,36266.6683959961,15333.333739528,5333.33347461842,13333.3337402344
2490,45,0,5,3,0.299999992052714,0,0,0,0,0,0.180000007152557,0,2,1,15,26666.6665649414,9055.55519572012,5833.3331015375,13333.332824707
2491,65,8,18,2,10,1,1,1,0,0,0.200000007947286,0,2,1,15,29999.9981689453,14249.9994337559,6249.99975164732,16799.9996337891
2492,55,0,5,2,0.5,0,0,0,0,0,0.279999991257985,0,2,1,14,42500.0020751953,18750.0005854028,5892.85732684088,20571.4291992188
2493,45,2,4,3,0.519999980926513,0,0,0,0,0,0.25,0,2,1,14,40800,19200,6000,14400
2494,38,5,5,7,2.5,0,0,0,0,0,0.120000004768372,0,2,1,10,48166.6642456055,17499.9993046125,5833.3331015375,19999.9995117188
2495,41,5,3,2,0.519999980926513,1,0,0,1,0,0.25,0,2,1,13,39680.0009765625,14000,4000,26880.0007324219
2496,25,10,5,1,0.349999984105427,0,0,0,0,0,0.220000008742015,0,2,1,15,49454.5449829102,14772.7266857118,5681.81795604302,19636.3630371094
2497,35,5,2,2,0.349999984105427,0,0,0,0,0,0.349999984105427,0,2,1,12,38400.0029296875,13857.1434864382,4285.71448034172,24685.7145996094
2498,35,6,4,6,1.25,1,0,1,0,0,0.360000014305113,0,2,1,15,31111.1103515625,12777.7772700346,4166.66650109823,17999.9989013672
2499,55,5,9,17,4.17000007629393,1,1,1,0,0,0.33999999364217,0,2,1,17,45000.0012817383,19411.7650688727,5588.23539861486,23294.1181640625
2500,28,15,3,4,4.5,1,1,1,0,0,0.319999992847443,0,2,1,16,44625,19531.2504365575,5625.00012572855,18750.0014648438
2501,60,12,4,0,2.5,1,0,0,0,0,0.25,0,2,1,15,60160.0019531251,20800,4800,21120.0007324219
2502,35,5,6,3,0.5,0,0,0,0,0,0.120000004768372,0,2,1,18,42666.6650390625,12083.3328531848,5833.3331015375,19999.9995117188
2503,55,2,7,0,0.25,0,0,0,0,0,0.25,0,2,1,18,35840.0009765625,20000,6400,18239.9996337891
2504,60,0,15,7,3.75,1,0,1,0,0,0.299999992052714,0,2,1,22,36266.6689453125,18333.3338190008,5000.00013245477,16800.0007324219
2505,65,0,7,2,1.25,0,0,0,0,0,0.25,0,2,1,13,28800,10000,4800,22079.9992675781
2506,28,2,5,2,1,1,0,0,0,0,0.25,0,2,1,20,32000.0009765625,15600,6800,21120.0007324219
2507,60,2,5,6,3.75,1,0,0,0,0,0.25,0,2,1,18,35840.0009765625,22000,6400,21120.0007324219
2508,48,5,3,4,1.25,0,0,0,0,0,0.149999996026357,0,2,1,20,34133.3349609375,25000.0006622739,6666.66684327303,17600.0009765625
2509,28,10,10,6,3.5,1,0,1,0,0,0.240000009536743,0,2,1,22,37333.3330078125,20833.3325054911,5416.66645142768,18999.9997558594
2510,55,9,8,2,3.75,1,0,0,0,0,0.5,0,2,1,20,33920.0009765625,18200,6400,16320.0003662109
2511,57,12,4,4,4,1,0,1,0,0,0.200000007947286,0,2,1,15,33600,25499.9989867211,4499.99982118607,15599.9992675781
2512,45,10,6,2,2.42000007629395,1,0,0,0,0,0.360000014305113,0,2,1,15,34999.9996948242,19166.6659050519,4166.66650109823,21999.9990234375
2513,40,8,8,16,3,1,0,0,0,0,0.180000007152557,0,2,1,12,39111.1083984375,24444.4434731095,5555.55533479762,24555.553527832
2514,65,9,9,15,6.25,1,0,1,0,0,0.25,0,2,1,14,38399.9990844726,20400,4000,20160
2515,58,15,4,2,3.93999989827473,1,1,0,0,0,0.360000014305113,0,2,1,15,42499.9989624023,17305.5548678947,4999.99980131788,23999.9985351563
2516,55,12,6,0,5.56999969482423,1,1,0,0,0,0.8100000222524,0,2,1,16,60839.5041503906,19259.258730167,5679.01218966463,25925.9243774414
2517,35,8,5,5,6.37000020345053,1,1,1,0,0,0.360000014305113,0,2,1,17,45333.3316040039,18472.2214882022,4861.11091794794,23833.3322753906
2518,60,10,6,6,7.5,1,1,1,0,0,0.25,0,2,1,18,37119.9990234375,19200,4000,21120.0007324219
2519,45,15,6,0,1.35999997456868,1,0,0,0,0,0.159999996423721,0,2,1,14,55250.0020751955,22500.0005029142,7500.00016763807,21000.0014648438
2520,55,12,5,0,10,1,1,0,0,0,0.25,0,2,1,17,49600.0012207031,19000,6000,22799.9995422364
2521,30,1,3,6,1.39999993642171,0,0,0,0,0,0.279999991257985,0,2,1,22,14285.7147216797,13928.5718634421,3928.57155122725,28571.4294433594
2522,30,10,3,2,1.19999996821086,0,0,0,0,0,0.25,0,2,1,20,31360.0008544922,14000,4800,26000.000793457
2523,35,1,4,2,0.333333333333333,1,0,0,0,0,0.299999992052714,0,2,1,15,48533.3338623046,37333.334322329,0,34666.6677246094
2524,36,5,5,3,1.13000003496806,0,0,0,0,0,0.400000015894573,0,2,1,24,30600,13374.9994685252,3749.99985098838,33999.9979248047
2525,30,5,3,3,1.07000001271566,0,0,0,0,0,0.180000007152557,0,2,1,18,39999.9990234375,23055.5546394101,833.333300219643,26444.4431762695
2526,40,11,5,4,2.5,1,0,0,0,0,0.44000001748403,0,2,1,20,26727.2706298828,16045.4539078655,5681.81795604301,31860.2916174496
2527,40,2,4,3,1.25,0,0,0,0,1,0.75,0,3,0,20,20160,13546.6666666667,2000,21840
2528,35,15,4,4,3,1,0,1,0,0,0.5,0,2,1,14,26208,19660,7200,25087.9991455078
2529,29,12,3,3,2.30999994277954,0,0,0,0,0,0.25,0,3,0,25,26208,18160,4000,26208
2530,37,12,5,17,4.11999988555907,1,0,1,1,0,0.360000014305113,0,2,1,15,46666.6644287111,21666.6658057108,5555.55533479764,33333.3325195313
2531,55,2,3,4,1.19999996821086,1,0,0,0,1,0.240000009536743,0,2,1,10,25499.9984436035,22916.6657560402,4166.66650109821,16666.6660308838
2532,35,12,4,10,7.20000012715657,1,1,0,1,0,0.180000007152557,0,2,1,9,41555.5526733398,16999.9993244807,4444.4442678381,16666.6660308838
2533,42,12,4,6,4.20000012715657,1,0,0,1,0,0.180000007152557,0,2,1,7,45333.3316040039,19166.6659050518,4166.66650109822,16666.6660308838
2534,68,16,3,4,7.29999987284343,0,1,1,1,0,0.25,0,2,1,16,32640,26800,4400,24000
2535,26,8,5,4,2.10000006357829,1,0,0,0,1,0.149999996026357,0,2,1,12,45333.3347167969,16333.3337660189,3000.00007947286,29866.6680908203
2536,37,2,4,4,2.39999993642171,0,0,0,0,1,0.180000007152557,0,2,1,13,33999.9979248047,20555.5547387512,4444.4442678381,16666.6660308838
2537,28,2,3,3,2.70000012715658,0,0,0,0,0,0.0699999978144963,0,2,1,8,29142.8580322266,10714.2860488016,5714.28589269418,21428.5720825195
2538,36,5,3,11,2.70000012715658,1,0,0,1,0,0.229999999205271,0,2,1,16,44347.8275756836,16304.3478824241,4347.82610197975,21739.1304016113
2539,45,2,5,10,3.6000000635783,0,0,0,0,0,0.209999998410543,0,2,1,10,45333.3347167969,22142.857310453,5000.00003784422,14285.7147216797
2540,65,2,5,6,3,1,0,0,0,0,0.209999998410543,0,2,1,6,35619.0487060547,19523.8096715822,4285.71431815219,19047.6196289063
2541,34,12,3,0,3,1,1,1,1,0,0.540000001589457,0,2,1,12,48481.482788086,24814.8147417739,5185.18516992291,25925.9262084961
2542,35,12,5,0,3,1,0,0,0,0,0.599999984105427,0,2,1,14,45900,23833.3339647011,5000.00013245478,28800
2543,47,10,6,5,5,1,0,0,0,0,0.240000009536743,0,2,1,15,45333.3316040039,22083.3324558205,5416.66645142768,24999.9982910156
2544,60,10,5,5,1,0,0,0,0,0,0.599999984105427,0,2,1,13,47600.0020751953,20500.0005430646,5000.00013245478,21600
2545,30,10,5,4,4,1,0,0,1,0,0.599999984105427,0,2,1,14,41933.3336791992,19500.0005165736,5000.00013245478,24800.0009765625
2546,48,5,5,3,1,1,0,0,0,0,0.299999992052714,0,2,1,15,44200.0010375977,20333.3338719827,5000.00013245477,24800.0009765625
2547,45,8,4,8,3,1,0,0,1,0,0.299999992052714,0,2,1,15,43066.6673583985,23666.6672936192,5000.00013245477,19200.0014648438
2548,48,8,5,12,4,1,1,0,0,0,0.240000009536743,0,2,1,15,39666.6663208008,22499.9991059303,4999.99980131786,17999.9989013672
2549,30,8,4,8,2,1,1,0,0,0,0.240000009536743,0,2,1,17,39666.6663208008,23749.9990562598,6249.99975164732,18999.9997558594
2550,34,12,7,2,3.5,1,0,0,0,0,0.389999985694887,0,2,1,14,44461.541015625,26538.4625118864,6666.66691119853,24358.975982666
2551,52,10,4,1,2.79999987284342,1,0,1,1,0,0.159999996423721,0,2,1,13,39375,25625.0005727634,4375.00009778887,24000.0007324219
2552,40,10,5,3,2.79999987284342,0,0,0,0,0,0.139999995628993,0,2,1,15,30000.0009155274,20714.2863610164,5000.00015610741,15428.5718994141
2553,40,10,4,1,1.11999996503194,0,0,0,0,0,0.159999996423721,0,2,1,15,37500.0018310547,15000.0003352761,4687.50010477379,24000.0007324219
2554,37,8,4,2,3.92000007629393,1,0,0,0,0,0.599999984105427,0,2,1,15,32000.0015258789,21000.0005563101,5166.66680353661,18400.0001220703
2555,38,2,4,4,5,1,0,0,0,0,0.37999999523163,0,2,1,13,45789.4747924803,23157.8950274353,4736.84216470268,31578.9477539063
2556,52,7,6,7,8.95999972025553,1,1,1,0,0,0.229999999205271,0,2,1,12,32608.6962890625,19347.8261538099,7391.30437336557,21913.0444335938
2557,50,5,4,6,2.79999987284342,0,0,0,0,0,0.419999996821087,0,2,1,12,30000.0009155274,19761.9049114795,5238.09527774155,19999.9995117188
2558,22,10,4,2,1.67999998728434,0,0,0,0,0,0.240000009536743,0,2,1,14,32499.9975585938,20833.3325054911,5833.3331015375,19999.9995117188
2559,65,12,3,7,3.92000007629393,1,0,0,0,0,0.699999968210857,0,2,1,13,33428.5729980469,22428.5724471216,4571.42877903115,21600
2560,50,12,6,6,6.1599998474121,1,1,1,1,0,0.220000008742015,0,2,1,12,25909.0905761719,25454.5444430727,5454.5452378013,19636.3630371094
2561,58,12,6,15,10,1,1,1,0,0,4.47999986012777,0,2,1,18,34000.0010375977,14062.5004390521,4464.28585366733,26250.0018310547
2562,58,5,5,7,3.71999994913737,0,0,0,0,0,0.310000002384186,0,2,1,15,52258.0627441409,22580.6449876244,4838.70964020522,24774.1940917969
2563,35,10,3,5,2.89999993642171,1,0,1,0,0,0.25,0,2,1,10,38399.9990844726,23000,5400,21120.0007324219
2564,52,10,4,4,4.8999999364217,1,0,1,0,0,0.149999996026357,0,2,1,12,36000,18333.3338190008,4666.66679029112,17600.0009765625
2565,37,10,5,6,3.17999998728434,1,0,1,1,0,0.209999998410543,0,2,1,18,35714.2868041992,27142.8573482972,3333.33335856282,24000.0007324219
2566,35,3,4,5,0.519999980926513,0,0,0,0,0,0.299999992052714,0,2,1,12,38000.0006103516,8333.33355409128,5000.00013245477,22400.0002441406
2567,58,0,5,8,1.39999993642171,0,0,0,0,1,0.169999996821086,0,2,1,13,24705.881652832,8823.52957676026,2941.17652558675,7058.82348632812
2568,37,2,4,5,1,0,0,0,0,0,0.100000003973643,0,2,1,12,35999.997253418,8299.99967018764,4999.99980131786,16799.9996337891
2569,45,5,2,0,0.240000009536743,0,0,0,0,0,0.0900000035762787,0,2,1,10,25695.0123474283,14444.4438704738,4444.4442678381,14834.4226013633
2570,60,2,4,0,7.73999977111817,1,1,1,0,0,0.100000003973643,0,2,1,12,29999.9981689453,15499.9993840854,4999.99980131786,11999.9992675781
2571,60,9,6,5,3,1,1,1,0,0,1,0,2,1,18,30720,18100,4500,28800
2572,60,1,4,3,2.1299999554952,1,0,0,1,0,0.209999998410543,0,2,1,20,60000.0018310547,17428.5715604856,6761.90481308457,28799.9989013672
2573,65,2,9,2,0.900000015894573,1,0,0,1,0,0.519999980926513,0,2,1,25,38769.2314453125,17153.8466179865,4500,32038.462097168
2574,60,10,2,3,2,0,0,0,0,0,0.5,0,2,1,15,31360.0008544922,15500,4500,36000.0010986328
2575,50,2,4,2,1.19999996821086,1,0,0,1,0,0.209999998410543,0,2,1,24,64285.7135009766,15857.1429771631,5714.28575753625,29999.9992675782
2576,45,14,6,2,4,1,0,0,1,0,0.209999998410543,0,2,1,14,45333.334716797,24404.7620327114,7500,27428.572265625
2577,60,1,6,4,0.859999974568683,0,0,0,0,0,0.319999992847443,0,2,1,13,25000.0012207031,17718.7503960449,4687.50010477379,11250.0005493164
2578,56,10,4,0,4.20000012715657,1,1,1,1,0,0.450000007947287,0,2,1,30,20222.2212524414,33777.7771812407,11111.1109148818,19164.4443969727
2579,55,10,3,4,4.79999987284343,1,0,1,0,0,3.6000000635783,0,2,1,15,97222.2198486329,8527.77762717178,1666.66663723227,44444.443359375
2580,55,10,2,2,1.5,1,0,0,1,0,0.209999998410543,0,2,1,18,30834.0166316602,14238.0953458612,3523.80955048069,21000
2581,45,12,8,10,9,1,0,1,1,0,4,0,2,1,20,200000.006103516,23100,5000,49999.9987792969
2582,30,10,5,1,5.40000025431317,0,0,0,0,0,2.39999993642171,0,2,1,15,48000.0014648438,15333.3336302528,4125,40500
2583,45,4,7,6,3.66666666666667,1,0,0,0,0,0.666666666666667,1,2,1,8,26520,7950,600,36000
2584,55,2,17,6,6,1,0,0,1,0,0.666666666666667,0,2,1,10,30000,16800,4500,50400
2585,34,10,6,9,4,1,0,1,0,0,1.33333333333333,0,2,1,15,100800,15690,3600,72000
2586,20,12,6,12,2,1,0,0,0,0,0.333333333333333,0,2,1,8,91080,31950,6000,25920
2587,48,4,5,1,6,1,1,1,0,0,1.19999996821086,0,2,1,17,37333.3344726563,19283.3337249579,4500,30333.3330688477
2588,38,12,3,2,2.39999993642171,1,0,0,0,0,1.80000003178914,0,2,1,20,38888.8879394532,18499.9996732783,4166.66659308069,21977.7781677246
2589,55,12,1,0,1.66666666666667,1,1,0,0,0,1.33333333333333,0,2,1,22,29250,15000,7500,35700
2590,23,16,3,1,2,1,0,0,1,0,0.75,0,2,1,13,43333.3328247071,32200,9000,27866.6661071778
2591,45,10,4,4,1,1,0,0,0,0,0.5,0,3,0,15,40559.9990844726,24560,4000,26544
2592,45,0,8,4,1.25,1,0,0,1,0,0.25,0,3,0,15,37912.0008544922,20780,4000,27599.9990844726
2593,37,1,2,2,0.25,0,0,0,0,0,0.25,0,3,0,16,46240.0010375977,20780,4000,30000.0009155274
2594,29,17,2,4,10,1,1,0,0,0,1,0,3,0,14,43248,21170,3800,27750.0009155274
2595,45,1,6,2,1,1,0,0,0,0,1,0,3,0,17,46120.9989624023,21970,3800,32299.9989624023
2596,43,8,8,5,2.5,1,0,0,0,0,1,0,3,0,13,43200,20070,3800,32452.9989624023
2597,40,10,5,2,1,1,0,0,1,0,1,0,3,0,15,45900,20880,3800,32044.9989624023
2598,25,0,5,1,0.270000000794729,0,0,0,0,1,0.270000000794729,0,3,0,16,45962.9624633789,15722.2221759448,3703.70369280208,30518.51953125
2599,25,6,4,5,2,1,0,0,0,0,0.75,0,3,0,16,45900,22133.3333333333,3800,28499.9990844726
2600,35,15,5,0,1.25,1,0,0,0,0,0.5,0,3,0,17,46920,23760,4000,32000.0009765625
2601,30,10,5,0,1,1,0,0,0,0,0.5,0,2,1,20,39999.9990234375,21200,4000,24640.0008544922
2602,40,4,6,3,4,1,0,0,0,0,1,0,2,1,20,41120.0009765625,20800,4000,25350
2603,35,6,6,2,2,1,0,0,0,0,0.75,0,2,1,21,38000.0006103516,20400,4000,27103.9991455078
2604,30,8,4,2,3,1,0,0,0,0,2,0,2,1,19,41600.0009765625,20000,4000,27300
2605,38,10,4,4,1.5,1,0,0,0,0,0.25,0,2,1,18,40959.9990234375,20000,4000,24960
2606,32,6,6,4,1,1,0,0,0,0,0.75,0,2,1,20,40106.666015625,18533.3333333333,4000,24960
2607,35,4,6,2,1.5,1,0,0,0,0,1,0,2,1,19,42399.9990234375,20200,4000,26599.9991455078
2608,34,2,7,2,2,1,0,0,0,0,0.25,0,2,1,18,40959.9990234375,18800,4000,26880
2609,42,6,7,4,1.5,1,0,0,0,0,0.25,0,2,1,20,44799.9990234375,20000,4000,28000.0008544922
2610,45,10,5,2,2.5,1,0,0,0,0,0.5,0,2,1,20,42240,19600,4000,27439.9991455078
2611,40,8,5,0,1.5,1,0,0,0,0,0.5,0,2,1,24,42240,19600,4000,24960
2612,48,3,8,4,1,1,0,0,0,0,0.25,0,2,1,21,33279.999206543,19600,4000,24000.0007324219
2613,45,3,4,3,1,1,0,0,0,0,0.75,0,2,1,23,41813.33203125,18666.6666666667,4000,25653.3330688477
2614,30,10,5,2,1.5,1,0,0,0,0,0.5,0,2,1,21,39680.0009765625,17600,4000,22880.000793457
2615,42,5,7,3,0.5,1,0,0,0,0,0.400000015894573,0,2,1,22,39999.9990234375,18124.9992797772,3999.99984105427,25999.998413086
2616,27,9,4,1,0.75,1,0,0,0,0,0.75,0,2,1,20,35093.3327636719,17866.6666666667,4000,23573.3338623047
2617,48,0,5,3,2,0,0,0,0,0,1,0,2,1,20,39680.0009765625,19200,4000,24440.000793457
2618,36,7,5,5,5,0,0,0,0,0,1,0,2,1,24,38399.9990844726,18700,4000,25479.999206543
2619,35,9,4,2,0.25,1,0,0,0,0,0.25,0,2,1,20,31360.0008544922,18800,4000,21840
2620,32,5,8,0,1,1,0,0,0,0,0.5,0,2,1,21,43520.0009765625,19000,4000,22880.000793457
2621,42,12,6,8,1,1,0,0,0,0,0.25,0,2,1,19,40320,19200,4000,24959.9992675781
2622,38,10,6,3,2,1,0,0,0,0,1,0,2,1,18,35839.9991455078,20700,4000,25479.999206543
2623,30,6,4,4,0.5,1,0,0,0,0,0.5,0,2,1,20,33600,18800,4000,23519.9992675781
2624,38,8,5,3,1.5,1,0,0,0,0,1,0,2,1,18,41600.0009765625,18200,4000,26000.000793457
2625,44,2,5,3,1,0,0,0,0,0,0.299999992052714,0,2,1,18,33600,15666.6670816916,4000.00010596382,24000.0007324219
2626,38,5,5,5,0.75,0,0,0,0,0,0.75,0,2,1,22,36586.6655273438,18600,4000,23040
2627,28,10,3,2,0.330000003178914,1,0,0,0,0,0.330000003178914,0,2,1,19,42666.6650390625,16424.2422660265,3999.99996146771,26787.8774414063
2628,35,7,6,2,4,1,0,0,0,0,1,0,2,1,20,42240,20500,4000,23400
2629,32,5,4,2,0.5,1,0,0,0,0,0.5,0,2,1,19,42240,19300,4000,24000.0007324219
2630,58,2,6,0,0.400000015894573,0,0,0,0,0,0.200000007947286,0,2,1,22,41599.998046875,20499.9991854032,3999.99984105429,25999.998413086
2631,35,12,5,0,2,1,0,0,0,0,1,0,2,1,18,41600.0009765625,16100,4000,27720
2632,42,4,5,2,2,1,0,0,0,0,0.25,0,2,1,20,35839.9991455078,18800,4000,20799.999206543
2633,45,14,5,0,1,1,0,0,0,0,0.25,0,2,1,19,38399.9990844726,19600,4000,21840
2634,32,6,6,2,1,1,0,0,0,0,0.5,0,2,1,21,42240,20200,4000,28000.0008544922
2635,40,4,6,4,0.599999984105427,1,0,0,0,0,0.599999984105427,0,2,1,21,41600.0009765625,20000.0005298191,3666.66676380017,30000.0009155274
2636,38,8,6,3,4,1,0,0,0,0,1,0,2,1,20,41600.0009765625,19800,4000,26000.000793457
2637,36,2,8,1,0.5,1,0,0,0,0,0.5,0,2,1,22,42240,18500,4000,26880
2638,28,8,5,6,1,1,0,0,0,0,0.5,0,2,1,19,40959.9990234375,19300,4000,25759.9991455078
2639,32,4,4,2,1,1,0,0,0,0,0.5,0,2,1,20,40959.9990234375,19300,4000,26000.000793457
2640,30,3,4,3,1.5,0,0,0,0,0,0.5,0,2,1,18,43520.0009765625,19300,4000,28000.0008544922
2641,30,4,4,4,4,0,0,0,0,0,0.5,0,2,1,18,45900,18900,4000,26699.9990844727
2642,50,8,7,3,3,0,0,0,0,0,0.220000008742015,0,2,1,17,38999.9981689453,17636.3629355575,3999.99984105428,27300
2643,65,7,2,0,3,0,0,0,0,0,0.450000007947287,0,2,1,18,41599.998046875,18555.5552278526,3999.99992935745,27999.9982910157
2644,45,3,5,5,2,0,0,0,0,0,0.75,0,2,1,18,41600.0009765625,17533.3333333333,4000,27290.666381836
2645,35,12,5,0,10,0,0,0,0,0,0.5,0,2,1,18,39749.9990844726,17900,4000,26000.000793457
2646,30,9,4,2,4,0,0,0,0,0,0.5,0,2,1,18,44160,19400,4000,28000.0008544922
2647,30,8,4,3,2.5,0,0,0,0,0,0.25,0,2,1,18,41600.0009765625,17200,4000,23400
2648,30,10,6,2,2,0,0,0,0,0,0.5,0,2,1,19,41099.9990844726,16300,4000,25350
2649,56,5,10,2,2.5,0,0,0,0,0,0.5,0,2,1,19,39000.0009155274,16900,4000,22399.9991455078
2650,45,6,6,5,4.5,0,0,0,0,0,0.400000015894573,0,2,1,18,41999.9970703125,20499.9991854032,3999.99984105427,27999.9982910157
2651,45,12,5,5,5,1,0,0,0,0,1,0,2,1,15,44079.9990234375,21770,3500,28935
